,Removed_privileges,Shook_child,Called_dumb_lazy,Beat_hard,Learning_skill,Child's_weight,Sex,Weight_age_P,Wealth_index,Mother's_education
9863,NO,NO,NO,NO,NO DIFFICULTY,13.0,FEMALE,4.9,Fourth,Secondary
9864,NO,NO,NO,NO,NO DIFFICULTY,12.1,FEMALE,0.2,Middle,Secondary
9867,YES,NO,NO,NO,NO DIFFICULTY,14.2,MALE,12.1,Poorest,Secondary
9869,NO,NO,NO,NO,NO DIFFICULTY,12.1,FEMALE,56.0,Poorest,Secondary
9871,NO,NO,NO,NO,NO DIFFICULTY,11.7,FEMALE,0.8,Second,Pre-primary or none
9872,NO,YES,NO,NO,NO DIFFICULTY,10.8,MALE,6.2,Middle,Secondary
9873,NO,NO,NO,NO,NO DIFFICULTY,12.1,MALE,13.5,Second,Primary
9874,YES,YES,NO,NO,NO DIFFICULTY,11.7,MALE,3.1,Middle,Secondary
9875,NO,YES,YES,NO,NO DIFFICULTY,11.2,FEMALE,2.8,Fourth,Primary
9877,NO,NO,NO,NO,NO DIFFICULTY,11.7,MALE,17.6,Middle,Secondary
9883,YES,YES,NO,NO,NO DIFFICULTY,14.1,MALE,15.9,Middle,Secondary
9884,YES,YES,YES,NO,NO DIFFICULTY,12.5,MALE,18.9,Richest,Secondary
9886,YES,NO,NO,NO,NO DIFFICULTY,12.7,FEMALE,1.2,Middle,Primary
9887,NO,NO,NO,NO,NO DIFFICULTY,11.1,FEMALE,2.4,Middle,Secondary
9888,NO,NO,NO,NO,NO DIFFICULTY,11.9,MALE,0.6,Middle,Primary
9889,YES,NO,NO,NO,NO DIFFICULTY,11.3,MALE,4.3,Middle,Secondary
9893,YES,NO,NO,NO,NO DIFFICULTY,15.5,FEMALE,15.8,Second,Primary
9895,YES,NO,NO,NO,NO DIFFICULTY,15.9,MALE,11.2,Second,Secondary
9896,YES,NO,NO,NO,NO DIFFICULTY,12.8,MALE,1.4,Fourth,Secondary
9898,NO,NO,NO,NO,NO DIFFICULTY,10.2,FEMALE,0.4,Fourth,Higher secondary+
9899,YES,NO,NO,NO,NO DIFFICULTY,10.6,MALE,0.6,Fourth,Secondary
9900,YES,NO,NO,NO,NO DIFFICULTY,13.2,FEMALE,10.9,Middle,Secondary
9902,YES,NO,NO,NO,NO DIFFICULTY,15.6,MALE,12.9,Fourth,Secondary
9903,NO,YES,YES,NO,NO DIFFICULTY,12.8,FEMALE,12.2,Poorest,Pre-primary or none
9905,NO,NO,NO,NO,NO DIFFICULTY,12.6,MALE,4.5,Fourth,Primary
9906,NO,YES,NO,NO,NO DIFFICULTY,12.7,FEMALE,2.0,Fourth,Primary
9907,NO,YES,YES,NO,NO DIFFICULTY,12.0,FEMALE,0.5,Fourth,Secondary
9908,NO,NO,NO,NO,NO DIFFICULTY,12.2,FEMALE,1.9,Second,Secondary
9910,NO,YES,NO,NO,NO DIFFICULTY,15.1,FEMALE,11.3,Poorest,Pre-primary or none
9913,NO,NO,NO,NO,NO DIFFICULTY,7.2,FEMALE,0.0,Fourth,Primary
9914,YES,YES,NO,NO,NO DIFFICULTY,13.4,FEMALE,9.7,Fourth,Primary
9915,NO,NO,NO,NO,NO DIFFICULTY,10.2,FEMALE,3.8,Poorest,Pre-primary or none
9916,NO,YES,YES,NO,NO DIFFICULTY,12.4,FEMALE,10.4,Middle,Primary
9918,NO,NO,YES,NO,NO DIFFICULTY,10.7,FEMALE,1.9,Poorest,Pre-primary or none
9919,NO,NO,YES,NO,NO DIFFICULTY,16.8,MALE,23.2,Fourth,Higher secondary+
9920,NO,NO,YES,NO,NO DIFFICULTY,15.9,MALE,30.8,Middle,Primary
9922,NO,NO,YES,NO,NO DIFFICULTY,14.2,FEMALE,24.9,Richest,Secondary
9924,NO,YES,YES,NO,NO DIFFICULTY,10.8,MALE,0.9,Poorest,Primary
9925,YES,NO,YES,NO,NO DIFFICULTY,11.8,MALE,1.1,Second,Pre-primary or none
9928,NO,NO,NO,NO,HAVE DIFFICULTY,10.8,MALE,4.5,Middle,Secondary
9929,NO,NO,NO,NO,NO DIFFICULTY,13.4,FEMALE,1.6,Second,Primary
9932,NO,YES,YES,NO,NO DIFFICULTY,14.8,MALE,5.0,Middle,Secondary
9934,NO,YES,YES,NO,NO DIFFICULTY,14.3,MALE,7.5,Second,Secondary
9935,NO,NO,NO,NO,HAVE DIFFICULTY,14.7,FEMALE,7.0,Second,Primary
9936,NO,YES,YES,NO,NO DIFFICULTY,11.6,FEMALE,27.5,Middle,Secondary
9937,NO,YES,NO,NO,NO DIFFICULTY,10.7,MALE,0.6,Second,Primary
9939,NO,YES,NO,NO,NO DIFFICULTY,14.6,MALE,68.2,Second,Secondary
9943,NO,YES,NO,NO,NO DIFFICULTY,15.6,FEMALE,40.7,Second,Primary
9946,NO,YES,YES,NO,NO DIFFICULTY,9.1,FEMALE,0.3,Middle,Secondary
9947,YES,NO,NO,NO,NO DIFFICULTY,18.0,FEMALE,87.7,Fourth,Higher secondary+
9949,NO,NO,NO,NO,NO DIFFICULTY,15.0,FEMALE,13.3,Poorest,Primary
9950,NO,NO,YES,NO,NO DIFFICULTY,12.8,MALE,16.8,Second,Primary
9951,YES,YES,YES,NO,NO DIFFICULTY,13.3,MALE,18.4,Second,Secondary
9956,YES,YES,YES,NO,HAVE DIFFICULTY,12.7,MALE,1.1,Middle,Secondary
9957,NO,YES,NO,NO,NO DIFFICULTY,10.1,MALE,0.5,Poorest,Primary
9958,NO,YES,YES,NO,NO DIFFICULTY,10.5,FEMALE,7.2,Second,Pre-primary or none
9962,YES,YES,YES,NO,NO DIFFICULTY,14.6,MALE,8.8,Poorest,Secondary
9965,YES,YES,YES,NO,NO DIFFICULTY,12.9,MALE,0.8,Middle,Pre-primary or none
9966,NO,YES,YES,NO,NO DIFFICULTY,12.6,MALE,18.7,Richest,Higher secondary+
9969,YES,NO,NO,NO,NO DIFFICULTY,11.4,MALE,1.2,Fourth,Secondary
9970,NO,NO,YES,NO,NO DIFFICULTY,11.7,MALE,13.6,Second,Secondary
9971,NO,YES,YES,NO,NO DIFFICULTY,11.1,MALE,1.5,Fourth,Secondary
9972,YES,YES,NO,NO,NO DIFFICULTY,11.0,MALE,5.9,Second,Secondary
9973,NO,YES,NO,NO,NO DIFFICULTY,11.9,MALE,0.3,Poorest,Pre-primary or none
9974,YES,NO,YES,NO,NO DIFFICULTY,15.3,MALE,86.2,Middle,Higher secondary+
9975,NO,NO,NO,NO,NO DIFFICULTY,12.4,FEMALE,8.4,Middle,Primary
9976,YES,YES,YES,NO,NO DIFFICULTY,15.0,FEMALE,53.0,Second,Secondary
9977,NO,YES,NO,NO,NO DIFFICULTY,12.9,MALE,9.9,Middle,Secondary
9978,NO,YES,NO,NO,NO DIFFICULTY,14.3,MALE,20.9,Fourth,Secondary
9979,NO,NO,NO,NO,NO DIFFICULTY,12.8,MALE,2.1,Second,Secondary
9980,NO,YES,YES,NO,NO DIFFICULTY,13.8,FEMALE,6.2,Second,Secondary
9983,NO,NO,NO,NO,NO DIFFICULTY,17.8,MALE,71.5,Poorest,Secondary
9984,NO,NO,YES,NO,HAVE DIFFICULTY,18.0,MALE,57.5,Poorest,Primary
9985,NO,NO,YES,NO,NO DIFFICULTY,13.1,FEMALE,31.6,Second,Pre-primary or none
9986,NO,NO,NO,NO,NO DIFFICULTY,11.3,MALE,2.9,Richest,Higher secondary+
9988,NO,YES,YES,NO,NO DIFFICULTY,15.5,MALE,20.1,Richest,Secondary
9989,NO,YES,NO,NO,NO DIFFICULTY,15.4,FEMALE,29.5,Richest,Secondary
9990,NO,YES,YES,NO,NO DIFFICULTY,13.8,MALE,18.0,Richest,Higher secondary+
9992,NO,NO,NO,NO,NO DIFFICULTY,11.6,FEMALE,7.0,Richest,Higher secondary+
9993,NO,NO,NO,NO,NO DIFFICULTY,11.5,FEMALE,26.4,Richest,Higher secondary+
9994,NO,YES,YES,NO,NO DIFFICULTY,11.2,MALE,2.3,Richest,Higher secondary+
9997,YES,YES,NO,NO,NO DIFFICULTY,16.8,FEMALE,85.9,Richest,Higher secondary+
9999,YES,NO,YES,NO,HAVE DIFFICULTY,13.7,FEMALE,5.8,Richest,Higher secondary+
10000,NO,NO,NO,NO,NO DIFFICULTY,15.0,MALE,6.3,Richest,Higher secondary+
10001,NO,NO,YES,NO,NO DIFFICULTY,17.7,MALE,68.5,Richest,Higher secondary+
10003,NO,NO,NO,NO,NO DIFFICULTY,17.9,MALE,44.7,Second,Secondary
10007,YES,YES,NO,NO,NO DIFFICULTY,11.1,MALE,0.7,Fourth,Secondary
10008,NO,NO,YES,NO,NO DIFFICULTY,12.2,MALE,4.2,Fourth,Secondary
10009,YES,NO,NO,NO,NO DIFFICULTY,16.2,FEMALE,56.5,Middle,Secondary
10011,YES,YES,NO,NO,NO DIFFICULTY,13.7,FEMALE,56.6,Fourth,Higher secondary+
10012,NO,NO,YES,NO,NO DIFFICULTY,12.4,MALE,12.8,Fourth,Secondary
10013,NO,YES,NO,NO,NO DIFFICULTY,14.4,FEMALE,41.7,Second,Higher secondary+
10015,NO,NO,YES,NO,NO DIFFICULTY,12.7,MALE,1.1,Second,Primary
10017,NO,YES,NO,NO,NO DIFFICULTY,12.7,MALE,43.6,Richest,Higher secondary+
10022,NO,NO,NO,NO,HAVE DIFFICULTY,11.1,MALE,4.6,Poorest,Secondary
10023,NO,NO,YES,NO,NO DIFFICULTY,10.2,FEMALE,3.5,Second,Primary
10025,YES,NO,YES,NO,NO DIFFICULTY,11.9,MALE,21.6,Fourth,Secondary
10026,NO,YES,YES,NO,NO DIFFICULTY,11.7,FEMALE,0.1,Second,Primary
10028,NO,YES,NO,NO,HAVE DIFFICULTY,9.6,MALE,0.5,Second,Primary
10030,YES,NO,YES,NO,NO DIFFICULTY,14.1,MALE,65.2,Middle,Secondary
10031,NO,YES,NO,NO,NO DIFFICULTY,15.5,MALE,7.2,Middle,Secondary
10032,NO,NO,NO,NO,NO DIFFICULTY,13.4,MALE,3.4,Richest,Higher secondary+
10036,NO,YES,YES,NO,NO DIFFICULTY,17.2,MALE,44.6,Fourth,Higher secondary+
10037,NO,YES,NO,NO,NO DIFFICULTY,15.3,MALE,66.1,Richest,Higher secondary+
10038,NO,YES,YES,NO,NO DIFFICULTY,17.7,MALE,37.7,Fourth,Secondary
10039,NO,YES,NO,NO,NO DIFFICULTY,13.1,FEMALE,7.4,Second,Pre-primary or none
10040,YES,NO,YES,NO,HAVE DIFFICULTY,14.8,FEMALE,39.0,Second,Secondary
10043,NO,NO,NO,NO,NO DIFFICULTY,13.4,MALE,24.6,Second,Secondary
10045,NO,YES,NO,NO,NO DIFFICULTY,15.5,MALE,16.9,Fourth,Secondary
10049,YES,YES,YES,NO,NO DIFFICULTY,11.5,MALE,17.4,Poorest,Secondary
10050,YES,YES,YES,NO,NO DIFFICULTY,14.1,MALE,12.0,Poorest,Secondary
10054,NO,NO,YES,NO,NO DIFFICULTY,14.2,MALE,54.4,Fourth,Higher secondary+
10057,NO,NO,NO,NO,NO DIFFICULTY,11.9,FEMALE,13.6,Middle,Secondary
10058,NO,YES,YES,NO,NO DIFFICULTY,10.2,MALE,0.1,Middle,Secondary
10059,YES,YES,YES,NO,HAVE DIFFICULTY,13.5,FEMALE,4.1,Middle,Secondary
10063,NO,NO,NO,NO,HAVE DIFFICULTY,12.4,MALE,0.7,Fourth,Secondary
10064,NO,NO,YES,NO,NO DIFFICULTY,12.4,FEMALE,31.4,Middle,Secondary
10065,NO,NO,NO,NO,NO DIFFICULTY,10.5,FEMALE,0.0,Fourth,Higher secondary+
10070,NO,NO,NO,NO,NO DIFFICULTY,12.0,MALE,23.9,Second,Secondary
10071,NO,YES,NO,NO,NO DIFFICULTY,14.2,MALE,3.0,Richest,Higher secondary+
10073,YES,YES,YES,NO,NO DIFFICULTY,13.3,FEMALE,4.5,Second,Secondary
10074,NO,YES,NO,NO,NO DIFFICULTY,11.7,MALE,4.2,Second,Secondary
10075,NO,YES,YES,NO,NO DIFFICULTY,16.4,MALE,38.9,Second,Secondary
10078,NO,NO,YES,NO,NO DIFFICULTY,13.7,MALE,32.8,Middle,Secondary
10079,NO,NO,NO,NO,NO DIFFICULTY,14.0,MALE,17.7,Middle,Secondary
10081,NO,NO,NO,NO,NO DIFFICULTY,10.4,FEMALE,2.5,Fourth,Secondary
10087,YES,YES,YES,NO,HAVE DIFFICULTY,15.0,MALE,14.7,Poorest,Pre-primary or none
10088,NO,YES,YES,NO,NO DIFFICULTY,15.1,FEMALE,18.1,Poorest,Pre-primary or none
10089,YES,NO,YES,NO,NO DIFFICULTY,15.0,FEMALE,19.1,Middle,Pre-primary or none
10091,NO,YES,NO,NO,NO DIFFICULTY,15.1,MALE,22.9,Second,Secondary
10092,NO,YES,NO,NO,NO DIFFICULTY,16.0,MALE,35.1,Middle,Primary
10094,YES,YES,YES,NO,NO DIFFICULTY,13.8,MALE,7.7,Second,Secondary
10097,NO,NO,YES,NO,NO DIFFICULTY,14.4,MALE,17.0,Second,Secondary
10098,NO,NO,NO,NO,NO DIFFICULTY,11.8,FEMALE,3.5,Second,Pre-primary or none
10099,NO,NO,NO,NO,NO DIFFICULTY,9.5,MALE,0.2,Middle,Primary
10101,NO,YES,YES,NO,NO DIFFICULTY,9.2,FEMALE,0.0,Poorest,Pre-primary or none
10104,NO,NO,YES,NO,NO DIFFICULTY,11.0,FEMALE,14.3,Second,Secondary
10105,NO,NO,NO,NO,NO DIFFICULTY,11.0,FEMALE,0.8,Second,Primary
10107,NO,NO,NO,NO,NO DIFFICULTY,15.9,FEMALE,65.3,Fourth,Secondary
10109,NO,NO,NO,NO,NO DIFFICULTY,13.1,MALE,33.6,Second,Secondary
10110,NO,NO,YES,NO,NO DIFFICULTY,15.7,FEMALE,72.1,Middle,Secondary
10111,NO,YES,YES,NO,NO DIFFICULTY,11.8,FEMALE,3.1,Poorest,Primary
10112,NO,NO,NO,NO,NO DIFFICULTY,8.7,FEMALE,0.4,Second,Pre-primary or none
10115,NO,YES,YES,YES,NO DIFFICULTY,15.9,MALE,19.6,Fourth,Primary
10118,NO,NO,YES,NO,NO DIFFICULTY,13.3,FEMALE,2.5,Poorest,Secondary
10120,NO,YES,NO,NO,NO DIFFICULTY,12.3,FEMALE,0.6,Middle,Primary
10121,NO,NO,NO,NO,NO DIFFICULTY,11.1,MALE,2.0,Fourth,Higher secondary+
10122,NO,YES,NO,NO,NO DIFFICULTY,12.8,FEMALE,13.6,Richest,Secondary
10123,NO,NO,YES,NO,HAVE DIFFICULTY,17.7,MALE,52.1,Fourth,Pre-primary or none
10126,YES,NO,NO,NO,NO DIFFICULTY,18.4,FEMALE,67.1,Second,Primary
10130,YES,NO,YES,NO,NO DIFFICULTY,17.1,MALE,24.3,Second,Secondary
10132,YES,YES,NO,NO,NO DIFFICULTY,12.3,MALE,35.0,Fourth,Secondary
10133,YES,YES,NO,NO,NO DIFFICULTY,11.9,FEMALE,3.6,Fourth,Secondary
10135,YES,YES,NO,NO,NO DIFFICULTY,12.2,MALE,1.1,Fourth,Secondary
10136,NO,NO,YES,NO,NO DIFFICULTY,16.0,MALE,24.0,Second,Pre-primary or none
10137,NO,YES,NO,NO,NO DIFFICULTY,11.2,FEMALE,10.7,Fourth,Primary
10140,NO,NO,YES,NO,NO DIFFICULTY,10.5,FEMALE,1.8,Second,Primary
10142,NO,NO,YES,NO,NO DIFFICULTY,14.0,MALE,5.5,Middle,Secondary
10143,YES,YES,NO,NO,NO DIFFICULTY,14.2,MALE,12.9,Richest,Secondary
10146,NO,NO,NO,NO,NO DIFFICULTY,15.7,MALE,58.5,Fourth,Secondary
10148,YES,NO,NO,NO,NO DIFFICULTY,15.2,FEMALE,13.9,Fourth,Secondary
10151,NO,NO,YES,NO,NO DIFFICULTY,14.3,FEMALE,8.0,Fourth,Secondary
10153,NO,NO,YES,NO,NO DIFFICULTY,11.5,MALE,1.4,Middle,Secondary
10154,YES,YES,YES,NO,NO DIFFICULTY,13.1,FEMALE,9.5,Second,Primary
10155,NO,YES,NO,NO,NO DIFFICULTY,13.3,MALE,8.2,Poorest,Secondary
10156,NO,YES,NO,NO,NO DIFFICULTY,14.9,MALE,24.9,Richest,Primary
10159,NO,NO,NO,NO,NO DIFFICULTY,13.3,MALE,31.1,Richest,Secondary
10163,NO,YES,NO,NO,NO DIFFICULTY,14.5,MALE,46.3,Second,Secondary
10165,YES,YES,YES,NO,NO DIFFICULTY,11.5,MALE,12.5,Second,Pre-primary or none
10167,YES,YES,NO,YES,NO DIFFICULTY,11.8,MALE,20.5,Middle,Pre-primary or none
10168,NO,NO,YES,NO,NO DIFFICULTY,13.6,FEMALE,12.1,Fourth,Secondary
10169,NO,NO,YES,NO,NO DIFFICULTY,13.7,FEMALE,22.4,Fourth,Primary
10170,NO,NO,YES,NO,NO DIFFICULTY,13.4,FEMALE,17.0,Middle,Pre-primary or none
10174,NO,YES,YES,NO,NO DIFFICULTY,14.9,MALE,39.3,Fourth,Secondary
10175,NO,YES,YES,NO,NO DIFFICULTY,14.5,FEMALE,10.6,Poorest,Secondary
10177,YES,NO,YES,NO,NO DIFFICULTY,14.5,MALE,43.3,Middle,Pre-primary or none
10179,YES,NO,YES,NO,NO DIFFICULTY,14.0,FEMALE,4.7,Fourth,Pre-primary or none
10180,YES,YES,NO,NO,NO DIFFICULTY,13.8,FEMALE,21.1,Fourth,Primary
10181,NO,NO,NO,NO,NO DIFFICULTY,11.8,MALE,26.8,Richest,Secondary
10183,YES,YES,NO,NO,NO DIFFICULTY,15.3,FEMALE,24.4,Richest,Secondary
10184,YES,YES,NO,NO,NO DIFFICULTY,15.9,FEMALE,48.4,Poorest,Pre-primary or none
10185,YES,NO,YES,NO,NO DIFFICULTY,15.4,FEMALE,31.7,Poorest,Pre-primary or none
10186,YES,NO,NO,NO,NO DIFFICULTY,12.9,MALE,1.6,Richest,Higher secondary+
10187,NO,NO,NO,NO,NO DIFFICULTY,16.8,FEMALE,56.6,Fourth,Higher secondary+
10188,NO,NO,NO,NO,NO DIFFICULTY,13.1,MALE,14.3,Richest,Secondary
10190,YES,NO,NO,NO,NO DIFFICULTY,17.2,MALE,37.7,Richest,Secondary
10192,YES,YES,NO,NO,NO DIFFICULTY,18.4,FEMALE,81.8,Fourth,Secondary
10194,NO,NO,NO,NO,NO DIFFICULTY,11.6,FEMALE,13.2,Fourth,Primary
10195,NO,NO,NO,NO,NO DIFFICULTY,13.2,MALE,38.4,Richest,Higher secondary+
10197,NO,YES,YES,YES,NO DIFFICULTY,9.6,MALE,0.5,Second,Secondary
10198,YES,NO,NO,NO,NO DIFFICULTY,13.3,FEMALE,22.4,Fourth,Pre-primary or none
10199,YES,NO,NO,NO,NO DIFFICULTY,15.9,FEMALE,36.4,Richest,Pre-primary or none
10204,YES,YES,NO,NO,NO DIFFICULTY,14.8,FEMALE,32.4,Fourth,Secondary
10205,NO,NO,NO,NO,NO DIFFICULTY,15.6,MALE,32.9,Fourth,Secondary
10207,NO,NO,NO,NO,NO DIFFICULTY,10.8,MALE,8.4,Fourth,Secondary
10208,YES,YES,YES,NO,NO DIFFICULTY,14.9,MALE,13.0,Middle,Primary
10210,YES,NO,NO,NO,NO DIFFICULTY,13.7,FEMALE,3.8,Middle,Pre-primary or none
10213,NO,NO,NO,NO,NO DIFFICULTY,10.3,MALE,1.9,Fourth,Higher secondary+
10219,NO,YES,NO,NO,NO DIFFICULTY,16.7,MALE,57.7,Fourth,Pre-primary or none
10220,NO,NO,NO,NO,NO DIFFICULTY,15.9,MALE,34.4,Fourth,Primary
10222,NO,NO,NO,NO,NO DIFFICULTY,10.3,MALE,2.5,Richest,Secondary
10223,NO,NO,NO,NO,NO DIFFICULTY,16.7,FEMALE,40.8,Richest,Secondary
10225,YES,NO,NO,NO,NO DIFFICULTY,15.2,MALE,6.4,Richest,Secondary
10226,NO,NO,NO,NO,NO DIFFICULTY,16.1,FEMALE,49.7,Fourth,Secondary
10227,NO,NO,NO,NO,NO DIFFICULTY,14.4,MALE,12.8,Fourth,Secondary
10233,YES,YES,YES,YES,NO DIFFICULTY,12.6,FEMALE,1.0,Middle,Secondary
10235,YES,YES,YES,YES,NO DIFFICULTY,17.6,FEMALE,56.1,Middle,Primary
10236,NO,NO,NO,NO,NO DIFFICULTY,15.4,FEMALE,26.7,Richest,Higher secondary+
10239,YES,NO,NO,NO,NO DIFFICULTY,15.7,MALE,11.7,Richest,Secondary
10241,NO,YES,NO,NO,NO DIFFICULTY,10.9,FEMALE,2.6,Fourth,Primary
10242,NO,YES,YES,YES,NO DIFFICULTY,12.1,MALE,19.0,Second,Secondary
10244,NO,YES,NO,NO,NO DIFFICULTY,13.3,FEMALE,7.5,Poorest,Pre-primary or none
10245,NO,NO,NO,NO,NO DIFFICULTY,11.4,MALE,1.3,Middle,Secondary
10247,NO,NO,NO,NO,NO DIFFICULTY,8.5,MALE,0.0,Fourth,Secondary
10248,NO,NO,YES,NO,NO DIFFICULTY,10.1,MALE,2.1,Fourth,Primary
10249,YES,YES,YES,YES,NO DIFFICULTY,13.2,MALE,4.7,Fourth,Primary
10250,NO,YES,YES,YES,NO DIFFICULTY,14.3,FEMALE,63.4,Second,Primary
10252,YES,YES,NO,NO,NO DIFFICULTY,12.1,MALE,23.6,Richest,Primary
10254,NO,NO,NO,NO,NO DIFFICULTY,13.8,FEMALE,19.1,Richest,Secondary
10258,NO,YES,NO,NO,NO DIFFICULTY,12.4,FEMALE,28.4,Middle,Primary
10262,NO,YES,YES,NO,NO DIFFICULTY,10.6,FEMALE,2.8,Second,Secondary
10264,YES,YES,YES,YES,NO DIFFICULTY,19.4,FEMALE,77.1,Fourth,Secondary
10266,YES,YES,NO,NO,NO DIFFICULTY,14.7,MALE,31.9,Middle,Secondary
10267,NO,NO,NO,NO,NO DIFFICULTY,15.3,MALE,28.7,Fourth,Higher secondary+
10268,NO,NO,NO,NO,NO DIFFICULTY,11.5,FEMALE,20.7,Fourth,Secondary
10270,NO,YES,NO,NO,NO DIFFICULTY,14.1,MALE,39.1,Middle,Primary
10271,YES,NO,NO,NO,NO DIFFICULTY,13.6,MALE,36.4,Fourth,Primary
10272,YES,YES,NO,NO,NO DIFFICULTY,13.4,FEMALE,68.2,Second,Primary
10273,NO,YES,YES,YES,NO DIFFICULTY,12.5,MALE,2.4,Middle,Secondary
10275,NO,NO,NO,NO,NO DIFFICULTY,13.8,MALE,18.9,Middle,Higher secondary+
10276,YES,NO,NO,NO,NO DIFFICULTY,13.6,FEMALE,9.5,Middle,Secondary
10277,YES,YES,NO,NO,NO DIFFICULTY,16.4,MALE,31.9,Fourth,Primary
10278,NO,NO,NO,NO,NO DIFFICULTY,10.7,FEMALE,14.5,Fourth,Primary
10279,YES,YES,NO,NO,NO DIFFICULTY,14.9,FEMALE,16.8,Middle,Higher secondary+
10284,NO,YES,YES,YES,NO DIFFICULTY,11.6,MALE,3.7,Middle,Secondary
10285,NO,NO,NO,NO,NO DIFFICULTY,12.8,FEMALE,22.1,Fourth,Secondary
10287,YES,YES,NO,NO,NO DIFFICULTY,14.7,MALE,13.5,Middle,Primary
10288,YES,NO,NO,NO,NO DIFFICULTY,16.6,MALE,26.6,Fourth,Pre-primary or none
10291,YES,NO,NO,NO,NO DIFFICULTY,13.9,MALE,18.4,Middle,Secondary
10292,YES,NO,NO,NO,NO DIFFICULTY,11.5,MALE,1.1,Poorest,Primary
10293,YES,YES,NO,NO,NO DIFFICULTY,12.1,FEMALE,4.3,Poorest,Pre-primary or none
10294,NO,NO,NO,NO,NO DIFFICULTY,10.1,FEMALE,1.4,Poorest,Primary
10295,NO,YES,YES,NO,NO DIFFICULTY,12.7,FEMALE,52.0,Poorest,Primary
10297,YES,NO,YES,YES,NO DIFFICULTY,13.0,MALE,2.6,Fourth,Higher secondary+
10298,YES,NO,YES,YES,NO DIFFICULTY,17.0,MALE,27.5,Fourth,Higher secondary+
10299,YES,YES,NO,NO,NO DIFFICULTY,13.7,MALE,6.9,Fourth,Primary
10303,YES,NO,NO,NO,NO DIFFICULTY,14.5,MALE,14.3,Richest,Higher secondary+
10305,NO,NO,NO,NO,NO DIFFICULTY,18.6,MALE,64.1,Middle,Pre-primary or none
10306,NO,NO,NO,NO,NO DIFFICULTY,15.7,FEMALE,25.5,Middle,Pre-primary or none
10307,NO,NO,YES,NO,NO DIFFICULTY,12.6,MALE,51.2,Poorest,Secondary
10308,NO,NO,NO,NO,NO DIFFICULTY,17.8,MALE,83.6,Poorest,Secondary
10309,NO,YES,NO,NO,HAVE DIFFICULTY,11.1,FEMALE,3.1,Second,Pre-primary or none
10310,NO,NO,NO,NO,NO DIFFICULTY,12.6,MALE,26.2,Fourth,Primary
10313,YES,YES,YES,NO,NO DIFFICULTY,17.4,FEMALE,53.4,Middle,Primary
10314,NO,NO,NO,NO,NO DIFFICULTY,16.2,FEMALE,56.5,Middle,Primary
10316,NO,NO,NO,NO,NO DIFFICULTY,13.4,MALE,8.8,Second,Primary
10318,YES,NO,NO,NO,NO DIFFICULTY,16.8,FEMALE,57.4,Second,Pre-primary or none
10321,YES,YES,NO,NO,NO DIFFICULTY,12.5,MALE,2.1,Second,Primary
10322,YES,YES,NO,NO,NO DIFFICULTY,11.2,MALE,1.6,Second,Primary
10323,NO,NO,NO,NO,NO DIFFICULTY,13.2,MALE,4.9,Second,Primary
10324,NO,NO,NO,NO,NO DIFFICULTY,12.9,MALE,36.7,Second,Primary
10325,NO,NO,NO,NO,NO DIFFICULTY,15.1,FEMALE,9.6,Second,Primary
10326,NO,NO,YES,NO,NO DIFFICULTY,12.1,MALE,6.3,Middle,Secondary
10327,NO,YES,NO,NO,NO DIFFICULTY,11.4,FEMALE,7.5,Middle,Primary
10328,NO,NO,NO,NO,NO DIFFICULTY,15.2,FEMALE,48.7,Middle,Secondary
10331,NO,NO,NO,NO,NO DIFFICULTY,9.9,MALE,0.4,Fourth,Primary
10332,NO,NO,NO,NO,NO DIFFICULTY,13.6,MALE,44.9,Fourth,Primary
10333,YES,YES,YES,NO,NO DIFFICULTY,11.4,MALE,14.8,Richest,Secondary
10335,NO,NO,NO,NO,NO DIFFICULTY,16.7,MALE,49.3,Fourth,Primary
10336,NO,NO,NO,NO,NO DIFFICULTY,12.8,FEMALE,61.3,Richest,Higher secondary+
10339,YES,NO,NO,NO,NO DIFFICULTY,19.3,MALE,65.5,Fourth,Primary
10340,NO,NO,NO,NO,NO DIFFICULTY,13.7,FEMALE,61.0,Fourth,Secondary
10341,YES,NO,NO,NO,NO DIFFICULTY,20.1,MALE,83.0,Richest,Secondary
10342,YES,YES,NO,NO,NO DIFFICULTY,17.1,FEMALE,68.3,Fourth,Primary
10343,YES,NO,NO,NO,NO DIFFICULTY,16.2,MALE,18.4,Richest,Secondary
10344,YES,NO,YES,YES,NO DIFFICULTY,14.8,MALE,17.0,Richest,Secondary
10346,NO,YES,YES,YES,NO DIFFICULTY,15.3,FEMALE,35.8,Fourth,Secondary
10347,NO,NO,NO,NO,NO DIFFICULTY,14.8,MALE,41.7,Fourth,Secondary
10348,NO,NO,NO,NO,NO DIFFICULTY,12.7,FEMALE,41.1,Middle,Secondary
10349,NO,NO,NO,NO,NO DIFFICULTY,11.8,FEMALE,46.8,Fourth,Primary
10350,NO,NO,NO,NO,NO DIFFICULTY,15.6,FEMALE,37.0,Fourth,Primary
10351,YES,NO,NO,NO,NO DIFFICULTY,14.9,MALE,55.8,Fourth,Secondary
10355,YES,NO,NO,NO,NO DIFFICULTY,14.9,MALE,21.5,Richest,Secondary
10356,YES,NO,NO,NO,NO DIFFICULTY,15.3,FEMALE,63.8,Richest,Higher secondary+
10357,YES,YES,YES,YES,NO DIFFICULTY,15.2,MALE,20.5,Richest,Secondary
